rest_index,rest_name,locality,cost_for_two,rating,votes,cuisines
7272,Lazeez Corner,Bommanahalli,500,3.1,7,"['North Indian', 'Mughlai', 'Chinese']"
7273,Juice Buzz,"Bangalore Central, JP Nagar",200,3.1,10,['Juices']
7274,Swad Rajasthani Bhojanalaya,Whitefield,400,3.1,7,"['North Indian', 'Fast Food']"
7275,Zeeshan,JP Nagar,700,3.1,325,"['North Indian', 'Kebab', 'Biryani', 'Rolls']"
7276,Vindoos Food Truck,Whitefield,150,3.1,4,['South Indian']
7277,Joicy's Kitchen,Hennur,300,3.1,81,"['Charcoal Chicken', 'Chinese', 'Kerala', 'North Indian', 'Rolls', 'Juices']"
7278,Hyderabadi Zaiqa,Bellandur,700,3.1,44,"['Hyderabadi', 'North Indian', 'Biryani']"
7279,Tuscany's Pizzeria,Yelahanka,600,3.1,19,"['Continental', 'Italian', 'Pizza']"
7280,C K Bake & Juice,BTM,150,3.1,10,"['Juices', 'Street Food']"
7281,Karavali Lunch Home,Banashankari,400,3.1,6,"['South Indian', 'North Indian', 'Seafood', 'Mangalorean']"
7282,Sangam Kabab Corner,Ulsoor,300,3.1,4,"['Fast Food', 'North Indian']"
7283,Patiala Zone,Marathahalli,400,3.1,20,"['North Indian', 'Mughlai']"
7284,Indian Chicken Biryani Point,Vijay Nagar,250,3.1,7,['Biryani']
7285,Guru Palace,Bannerghatta Road,650,3.1,108,"['Chinese', 'North Indian']"
7286,3rd Innings,Electronic City,"1,000",3.1,18,"['Burger', 'Italian', 'North Indian', 'Chinese']"
7287,Ham Khim Chinese Fast Food,Electronic City,300,3.1,8,['Chinese']
7288,Hotel Jade Empire,Electronic City,700,3.1,10,"['Andhra', 'North Indian', 'Chinese']"
7289,Grill N Chill,BTM,400,3.1,17,"['North Indian', 'Chinese']"
7290,The Biriyani Factory,BTM,500,3.1,31,"['North Indian', 'Biryani']"
7291,Future Star Restaurant & Cafeteria,Hennur,100,3.1,4,['Fast Food']
7292,The US Burger,Electronic City,150,3.1,13,['Fast Food']
7293,Bhojan@99,Electronic City,200,3.1,5,['Fast Food']
7294,Biriyani Adda,Rajajinagar,350,3.1,38,"['Biryani', 'Fast Food']"
7295,Ambur Hot Dum Biryani,Shanti Nagar,250,3.1,6,"['Biryani', 'Kebab']"
7296,Mr Rolls N Chicken,Jalahalli,350,3.1,8,"['North Indian', 'Chinese', 'Fast Food', 'Rolls']"
7297,Chutni Singh Da Dhaba,Kengeri,300,3.1,8,"['North Indian', 'Chinese', 'Street Food']"
7298,Night Restro,BTM,500,3.1,226,"['North Indian', 'Chinese']"
7299,Tanoor Tandoori,Bellandur,550,3.1,11,"['North Indian', 'Mughlai', 'Chinese', 'Kebab', 'Biryani']"
7300,Chopstick,BTM,350,3.1,10,['Fast Food']
7301,Dasaprakash Cafe,MG Road,400,3.1,10,['Cafe']
7302,Pooja Veg,Frazer Town,100,3.1,9,['South Indian']
7303,Bawarchi Restaurant,Electronic City,700,3.1,5,"['North Indian', 'Biryani']"
7304,The Kitchen Chef,Old Airport Road,500,3.1,99,"['Fast Food', 'North Indian', 'Chinese']"
7305,New Prashanth Hotel,Malleshwaram,400,3.1,10,"['South Indian', 'Biryani']"
7306,Mini Fast Food,Frazer Town,150,3.1,11,"['Fast Food', 'Chinese']"
7307,Barbeque City,KR Puram,750,3.1,181,"['North Indian', 'Mughlai', 'BBQ', 'Biryani']"
7308,Golden Pearl Restaurant,Hebbal,600,3.1,11,"['North Indian', 'South Indian']"
7309,Big Bowl Theory,Koramangala 1st Block,400,3.1,27,['Continental']
7310,South Inn,Frazer Town,150,3.1,24,['South Indian']
7311,Sri Fast Food,Brookefield,200,3.1,5,"['Chinese', 'Biryani']"
7312,Bhagini,Nagawara,500,3.1,8,"['Andhra', 'Chinese', 'North Indian']"
7313,Food Planet,Electronic City,400,3.1,5,"['North Indian', 'Chinese', 'Kerala']"
7314,Home Treat,Brigade Road,150,3.1,7,['North Indian']
7315,Online Cake and Flower.com,Whitefield,500,3.1,7,"['Bakery', 'Desserts']"
7316,Royal India Kabab Corner,Wilson Garden,300,3.1,8,['Fast Food']
7317,RJ Food Plaza,Old Airport Road,200,3.1,6,"['North Indian', 'Biryani']"
7318,The Brew - Aurick Boutique Hotel,Aurick Boutique Hotel,700,3.1,16,"['North Indian', 'South Indian', 'Chinese', 'Grill']"
7319,Eagle Bar & Restaurant,JP Nagar,700,3.1,14,"['North Indian', 'Chinese']"
7320,Mahek E Punjab,HSR,500,3.1,7,"['North Indian', 'Chinese']"
7321,Ambur Dum Biriyani,Indiranagar,150,3.1,11,"['Biryani', 'Kebab']"
7322,New Andhra Chimney,Whitefield,700,3.1,71,"['Andhra', 'North Indian', 'Biryani']"
7323,Tasty Treat,HSR,400,3.1,133,"['North Indian', 'Chinese', 'Biryani', 'Rolls']"
7324,Delhi Sweets,JP Nagar,100,3.1,10,"['Mithai', 'Street Food']"
7325,Famous Dum Biriyani,Wilson Garden,200,3.1,7,['Biryani']
7326,Mughals Restaurant,Shivajinagar,550,3.1,17,"['Mughlai', 'North Indian', 'Chinese', 'Biryani', 'Seafood']"
7327,New Kohinoor Hotel,Commercial Street,450,3.1,10,['North Indian']
7328,Biriyani House,Old Madras Road,450,3.1,29,"['Biryani', 'North Indian']"
7329,Lassi And Smoothie Hub,BTM,100,3.1,4,"['Beverages', 'Sandwich']"
7330,The Fresh Factor,Koramangala 6th Block,200,3.1,14,"['Juices', 'Sandwich']"
7331,King Burger Cafeteria,Indiranagar,250,3.1,11,"['Fast Food', 'Juices']"
7332,Ganesh Chat and Mess,Hebbal,200,3.1,6,"['North Indian', 'Street Food']"
7333,New Shanthi Sagar,Banaswadi,200,3.1,13,"['South Indian', 'Fast Food']"
7334,HSR Agarval Bhavan,HSR,400,3.1,71,"['South Indian', 'Street Food', 'Fast Food', 'Desserts', 'Beverages']"
7335,The Elachi,Electronic City,500,3.1,20,['North Indian']
7336,Aathithya,"Ashraya Hotel, Infantry Road","1,100",3.1,16,"['North Indian', 'Continental', 'Chinese']"
7337,Music Cafe,Jalahalli,600,3.1,10,"['Cafe', 'American', 'Chinese', 'Continental']"
7338,Idly Pidly,Bannerghatta Road,250,3.1,149,['South Indian']
7339,Neals Cafe,Bannerghatta Road,550,3.1,14,"['North Indian', 'Chinese']"
7340,Igloo Shakez & Bytez,HSR,300,3.1,7,"['Beverages', 'Fast Food', 'Desserts']"
7341,Shree Vasavi Chats Bangarpet Pani Puri,Banashankari,100,3.1,6,['Street Food']
7342,Andy's Café,New BEL Road,300,3.1,12,"['Cafe', 'Beverages', 'Fast Food']"
7343,Punjabi Food Corner,JP Nagar,400,3.1,361,"['North Indian', 'Chinese', 'Street Food']"
7344,Slice of Spice,Bannerghatta Road,400,3.1,4,"['North Indian', 'Chinese']"
7345,E Foods Regalia,Electronic City,550,3.1,11,"['South Indian', 'Chinese']"
7346,Corprate Biriyani Adda,Whitefield,500,3.1,5,"['North Indian', 'Chinese']"
7347,Platter,Residency Road,300,3.1,29,"['Street Food', 'Juices']"
7348,Kaka Da Dhaba,Marathahalli,400,3.1,16,['North Indian']
7349,Masale Daan,Banashankari,350,3.1,4,['Rajasthani']
7350,Ambur Chicken Biryani,HSR,250,3.1,9,['Biryani']
7351,Taste of Nepal,Koramangala 8th Block,300,3.1,28,['Chinese']
7352,Specialist Restaurant,Kalyan Nagar,400,3.1,9,"['North Indian', 'South Indian', 'Chinese']"
7353,Pavana Veg Restaurant,Majestic,300,3.1,12,"['North Indian', 'South Indian', 'Chinese', 'Street Food']"
7354,BIMS Food Plaza,Mysore Road,200,3.1,7,"['North Indian', 'Fast Food']"
7355,Pizza Da Dhaba,Sarjapur Road,150,3.1,4,"['North Indian', 'Pizza']"
7356,Moms Flavor,Banaswadi,200,3.1,5,"['Momos', 'Fast Food', 'Burger', 'North Indian', 'Desserts', 'Biryani']"
7357,Shaahi Mezbaan Restaurant,BTM,350,3.1,9,['North Indian']
7358,New Punjabi Pure Veg Restaurant,Sahakara Nagar,450,3.1,152,"['North Indian', 'Chinese']"
7359,Mamma's Food,Jalahalli,350,3.1,8,"['Fast Food', 'Pizza', 'Rolls']"
7360,Coffee Bytes,Banashankari,100,3.1,6,"['Fast Food', 'South Indian']"
7361,Spices The Food Joint,Rajajinagar,550,3.1,9,"['North Indian', 'Mangalorean', 'Chinese']"
7362,Ambur Hot Dum Biriyani,Jeevan Bhima Nagar,200,3.1,6,['Biryani']
7363,Bengaluru Restaurant,Hotel La Classic,"1,500",3.1,22,"['North Indian', 'South Indian']"
7364,Karavali Kitchen,Sarjapur Road,400,3.1,85,"['Mangalorean', 'North Indian', 'Chinese']"
7365,Karavali Naati Mane,Sarjapur Road,350,3.1,40,['South Indian']
7366,Shri Krishna Grand Family Restaurant,Yelahanka,600,3.1,6,"['North Indian', 'South Indian', 'Chinese']"
7367,Mabra Family Restaurant,Sanjay Nagar,450,3.1,34,"['North Indian', 'Chinese', 'Seafood', 'Mughlai']"
7368,Hai's,Rammurthy Nagar,400,3.1,5,['South Indian']
7369,Apna Veg Dhaba,Bellandur,550,3.1,35,"['North Indian', 'Chinese']"
7370,C 3 CAFE,Yelahanka,850,3.1,16,"['Cafe', 'Continental']"
7371,Caffair - An Affair With Food,Jalahalli,400,3.1,8,"['Cafe', 'Continental', 'Italian', 'Beverages']"
7372,Pani Puri,Marathahalli,100,3.1,9,['Street Food']
7373,New Taj Darbar,Whitefield,300,3.1,6,"['South Indian', 'Chinese', 'North Indian']"
7374,Al Swaad Take Away,Richmond Road,350,3.1,13,"['North Indian', 'South Indian', 'Arabian']"
7375,Darjeeling Momo  Adda,Bannerghatta Road,200,3.1,81,"['Chinese', 'Tibetan', 'North Indian', 'Momos']"
7376,Ambur Hot Dum Biryani,Ulsoor,300,3.1,7,['Biryani']
7377,Kakatiya's,HSR,250,3.1,6,"['South Indian', 'Biryani']"
7378,New Lakshmi Sagar,Nagawara,400,3.1,4,"['Chinese', 'North Indian', 'South Indian']"
7379,Dodda Mane Donne Biryani,Brookefield,400,3.1,22,"['North Indian', 'Mughlai', 'Chinese']"
7380,Daryaganj Chowk,Sanjay Nagar,400,3.1,14,"['North Indian', 'Fast Food']"
7381,C Kosila Kitchen,Ejipura,300,3.1,8,['North Indian']
7382,Cinnamon Residency Cafe,Jalahalli,500,3.1,11,"['North Indian', 'Cafe']"
7383,Chai Darbaar,Marathahalli,300,3.1,7,"['North Indian', 'Chinese', 'Fast Food']"
7384,Talk Ease,City Market,200,3.1,10,['Cafe']
7385,Lassi House,Marathahalli,300,3.1,6,"['Beverages', 'Burger']"
7386,Uttar Karnataka  Lunch Home,Bellandur,150,3.1,7,['South Indian']
7387,Maa Reddy's Hyderabadi Biryani House,Electronic City,500,3.1,56,"['Biryani', 'Andhra', 'North Indian']"
7388,Taste of Kerala,Whitefield,400,3.1,4,['Kerala']
7389,The Village Restaurant,Magadi Road,600,3.1,10,"['South Indian', 'North Indian']"
7390,Ghar Ka Chulha,Sarjapur Road,550,3.1,117,"['North Indian', 'Chinese']"
7391,New York Burrito,Banaswadi,400,3.1,7,['Mexican']
7392,Combo Studio,Bannerghatta Road,500,3.1,16,"['North Indian', 'Biryani', 'Chinese']"
7393,New Tandoor Fusion,Kaggadasapura,350,3.1,4,"['North Indian', 'Chinese']"
7394,What's Cooking,HSR,300,3.1,35,['North Indian']
7395,Amaravati Authentic Andhra Restaurant,Brookefield,600,3.1,149,"['Andhra', 'Chinese', 'North Indian', 'Biryani']"
7396,K27 - The Pub,Banashankari,"1,000",3.1,30,"['Chinese', 'North Indian']"
7397,Adarsh Bakery,Electronic City,300,3.1,10,"['Bakery', 'Fast Food']"
7398,INDULGE by InnerChef,Hennur,400,3.1,27,"['Desserts', 'Bakery']"
7399,Rajwada Food,Marathahalli,300,3.1,25,['North Indian']
7400,Crumbz Crunches,Electronic City,450,3.1,44,"['North Indian', 'Chinese']"
7401,De3 - The Eatery,Kalyan Nagar,250,3.1,13,['Fast Food']
7402,Chow San,Bannerghatta Road,500,3.1,122,"['Chinese', 'Thai', 'Momos']"
7403,Natural Veg,Sanjay Nagar,250,3.1,22,"['North Indian', 'Street Food']"
7404,Curries & Chillies,Kalyan Nagar,400,3.1,13,['Andhra']
7405,Vasu Biriyani Paradise,Electronic City,350,3.1,6,"['North Indian', 'Biryani', 'Chinese']"
7406,SLV Upachar,Kumaraswamy Layout,250,3.1,14,"['South Indian', 'Chinese', 'Street Food']"
7407,Indian Ambur Biryani,Yelahanka,200,3.1,5,['Biryani']
7408,M9 - Citrus Hotels,"Citrus Hotels, Cunningham Road",800,3.1,10,"['North Indian', 'Continental', 'Finger Food']"
7409,West View Family Bar & Restaurant,Vijay Nagar,"1,000",3.1,15,"['North Indian', 'Mughlai']"
7410,Hot Rolls & House Of Kebabs,JP Nagar,200,3.1,57,"['Rolls', 'Kebab', 'Biryani']"
7411,Cool Lassi Burger,Koramangala 5th Block,200,3.1,7,"['Beverages', 'Fast Food', 'Burger']"
7412,Vinaya Royal Inn,Electronic City,500,3.1,5,"['North Indian', 'Chinese']"
7413,Pet Full @ 99,Sarjapur Road,200,3.1,20,['North Indian']
7414,Rags on Fire,Electronic City,600,3.1,64,['Cafe']
7415,Night Bell,BTM,450,3.1,53,"['Fast Food', 'North Indian']"
7416,Hearts Unlock Cafe,BTM,500,3.1,12,"['Cafe', 'Healthy Food']"
7417,Mughal Rasoi,"Elements Mall, Nagawara",600,3.1,26,['North Indian']
7418,Madurai Idli Dosa Shop,Marathahalli,100,3.1,14,['South Indian']
7419,Kolkata Famous Kati Rolls,Hebbal,150,3.1,5,['Rolls']
7420,Amantrana,"West Fort Hotel, Magadi Road",800,3.1,15,"['North Indian', 'South Indian']"
7421,Cool Maza Juice Corner,Rammurthy Nagar,100,3.1,6,"['Juices', 'Beverages']"
7422,Biryani Paradise,Jalahalli,300,3.1,8,"['Biryani', 'Fast Food']"
7423,Shanghai Times,"Vega City, Bannerghatta Road",450,3.1,23,"['Chinese', 'Asian']"
7424,Satakarni,Marathahalli,650,3.1,217,"['Chinese', 'South Indian', 'Andhra', 'North Indian', 'Biryani']"
7425,Shahi Hyderabadi Dum Biryani,Kalyan Nagar,500,3.1,151,"['North Indian', 'Biryani']"
7426,Cafe Mingo’s,Bannerghatta Road,200,3.1,8,"['Fast Food', 'Beverages']"
7427,Flying Cakes,Electronic City,500,3.1,130,"['Bakery', 'Desserts']"
7428,Chinese Street,Whitefield,650,3.1,134,['Chinese']
7429,Kerala Kitchen,Brigade Road,200,3.1,33,"['Kerala', 'South Indian']"
7430,Eatwell  Restaurant,Marathahalli,400,3.1,70,"['North Indian', 'Chinese', 'Biryani']"
7431,Night Hunger,JP Nagar,350,3.1,6,['North Indian']
7432,Punjabi Tasty Khana,Brookefield,450,3.1,160,"['North Indian', 'Chinese', 'Biryani']"
7433,By Two Coffee,Basaveshwara Nagar,300,3.1,32,"['South Indian', 'Cafe']"
7434,Naati Biriyani,BTM,300,3.1,4,"['Kebab', 'Biryani']"
7435,Taza Khaana,HSR,450,3.1,177,"['Chinese', 'North Indian']"
7436,M-Aura Kitchen Cafe & More,Bannerghatta Road,400,3.1,8,['North Indian']
7437,24 Carats - The Capitol,"The Capitol, Cunningham Road","1,000",3.1,46,"['Asian', 'Continental']"
7438,New Bhimas Garden,Seshadripuram,600,3.1,27,"['North Indian', 'South Indian', 'Chinese', 'Beverages']"
7439,Ice Cream Buggy,HSR,100,3.1,21,['Ice Cream']
7440,Lalbagh Grand,Basavanagudi,250,3.1,23,"['South Indian', 'North Indian', 'Chinese']"
7441,Night Diaries,Whitefield,300,3.1,16,['North Indian']
7442,Vichoos Pastry World,Kaggadasapura,250,3.1,19,"['Bakery', 'Fast Food']"
7443,Amravathi Restaurants & Caterers,BTM,400,3.1,6,"['North Indian', 'Chinese']"
7444,Kolkata Restaurant,Jayanagar,300,3.1,7,"['Bengali', 'North Indian', 'Chinese']"
7445,Narayana Veg Treat,Electronic City,350,3.1,8,"['North Indian', 'South Indian', 'Chinese']"
7446,Grub Bucket,Rammurthy Nagar,300,3.1,5,"['North Indian', 'Biryani', 'Fast Food']"
7447,Raagam - The Signature Inn,City Market,500,3.1,6,"['Chinese', 'North Indian', 'South Indian']"
7448,RICE BAR,Electronic City,500,3.1,5,"['North Indian', 'Biryani']"
7449,Shri Vinayaka Ice N Juice,Basavanagudi,150,3.1,12,"['Beverages', 'Fast Food']"
7450,Sankranth Family Garden & Restaurant,Uttarahalli,550,3.1,6,"['South Indian', 'North Indian', 'Chinese']"
7451,Kaggis,Uttarahalli,250,3.1,56,"['Fast Food', 'Bakery']"
7452,Parijata Fast Food,Magadi Road,400,3.1,6,"['South Indian', 'North Indian', 'Chinese']"
7453,Revoli Hotel,Shanti Nagar,450,3.1,24,"['South Indian', 'Chinese']"
7454,Delicious Cakes,Marathahalli,400,3.1,9,['Bakery']
7455,High n Hungry,BTM,700,3,97,"['North Indian', 'South Indian', 'Chinese', 'Fast Food']"
7456,Hoskote Mutton Dum Biryani,Whitefield,400,3,15,['Biryani']
7457,Me And My Cake,JP Nagar,500,3,11,"['Bakery', 'Desserts']"
7458,Hari Super Sandwich,Banashankari,200,3,13,"['Sandwich', 'Pizza', 'Beverages']"
7459,Desi Khana Khazana,Kanakapura Road,300,3,40,"['North Indian', 'Chinese']"
7460,Invitation Bar & Restaurant,BTM,"1,000",3,16,['North Indian']
7461,New Punjabi Tasty Khana,Whitefield,400,3,177,"['North Indian', 'Biryani', 'Chinese']"
7462,Chandus Hotel,Basaveshwara Nagar,200,3,12,['South Indian']
7463,Nandi Foods,"Varthur Main Road, Whitefield",300,3,4,"['North Indian', 'South Indian', 'Biryani']"
7464,Hotel Khaaja,Bannerghatta Road,250,3,71,"['Biryani', 'Fast Food']"
7465,Pizza Palace,Bommanahalli,300,3,11,"['Pizza', 'Fast Food']"
7466,Lucknow Central,Marathahalli,350,3,24,['North Indian']
7467,Halli Mane Natti Ruchi Chats Adda,Jalahalli,250,3,84,"['Street Food', 'South Indian', 'North Indian', 'Chinese']"
7468,Chaipatty,Indiranagar,300,3,1277,['Cafe']
7469,Food Theory,Bellandur,500,3,88,"['Biryani', 'North Indian', 'Italian', 'Chinese', 'Sandwich', 'Desserts']"
7470,Nukkad,Bellandur,500,3,107,"['North Indian', 'Chinese']"
7471,Biryani Empire,New BEL Road,400,3,10,['Biryani']
7472,Charlie Fast Food & Restaurant,Rajajinagar,200,3,90,"['Fast Food', 'Street Food']"
7473,Northern Bites,Bannerghatta Road,400,3,52,"['North Indian', 'Chinese']"
7474,Domino's Pizza,Indiranagar,400,3,477,"['Pizza', 'Fast Food']"
7475,HomeDeli Kitchen,Jeevan Bhima Nagar,600,3,401,"['North Indian', 'Chinese', 'Biryani']"
7476,Punjabi Khana,Bellandur,500,3,13,['North Indian']
7477,Shri Vishnu Grand,Marathahalli,450,3,144,"['North Indian', 'South Indian', 'Chinese']"
7478,Darbar,Banashankari,800,3,98,"['North Indian', 'Chinese']"
7479,Happy Days,Electronic City,500,3,55,"['Biryani', 'North Indian', 'South Indian']"
7480,Rangla Punjab,Bellandur,450,3,321,"['North Indian', 'Chinese']"
7481,Chung Wah Opus,JP Nagar,650,3,59,"['Chinese', 'Thai']"
7482,Bunt's Biriyani Palace,Banashankari,400,3,214,"['North Indian', 'South Indian', 'Chinese', 'Biryani', 'Seafood']"
7483,Mint Spice Café & Restaurant,Bellandur,500,3,12,"['North Indian', 'Chinese']"
7484,Adukkala Restaurant,Banaswadi,600,3,128,['Kerala']
7485,Udupi Vaibhav,Hennur,400,3,4,"['South Indian', 'North Indian', 'Chinese']"
7486,New Udupi Upahar,Richmond Road,300,3,8,"['South Indian', 'North Indian', 'Chinese']"
7487,Yummy Punjabi,Bellandur,400,3,94,"['North Indian', 'Chinese']"
7488,Chilli Chicken,Brigade Road,500,3,8,['Fast Food']
7489,Biryani Corner,Kengeri,300,3,30,"['Biryani', 'North Indian', 'Chinese']"
7490,Moriz Restaurant,Whitefield,750,3,231,"['Arabian', 'North Indian', 'Biryani', 'Chinese', 'Seafood']"
7491,New Karawali Lunch Home,Bannerghatta Road,350,3,22,['Mangalorean']
7492,Whistling Tandoor,Banaswadi,600,3,24,"['Continental', 'Chinese', 'Fast Food']"
7493,Bawarchi,Electronic City,400,3,30,"['North Indian', 'Chinese']"
7494,Tandoori Delight,New BEL Road,300,3,46,"['North Indian', 'Chinese']"
7495,Desi Grill,Rammurthy Nagar,400,3,60,"['Chinese', 'North Indian']"
7496,Chun Li,Koramangala 6th Block,300,3,4,['Chinese']
7497,Oyalo,Magadi Road,300,3,18,['Pizza']
7498,Half & Half Food Box,Bellandur,500,3,15,"['North Indian', 'Chinese', 'Biryani']"
7499,Dilli6 Paratha,HSR,200,3,5,"['North Indian', 'Chinese']"
7500,Akshaya Donne Biriyani,JP Nagar,300,3,42,"['Biryani', 'South Indian', 'Kebab']"
7501,Hyderabadi Bawarchi Multi Cuisine Restaurant,Hebbal,600,3,100,"['Biryani', 'North Indian', 'Chinese']"
7502,Night Cafe,BTM,350,3,45,"['North Indian', 'Chinese', 'Fast Food']"
7503,Modern Restaurant,BTM,450,3,20,"['North Indian', 'Chinese']"
7504,Biriyani Hub,New BEL Road,400,3,35,"['Fast Food', 'Biryani', 'Seafood', 'South Indian']"
7505,Wow Kitchen Punjabi Taste,Sarjapur Road,200,3,11,['North Indian']
7506,Namma Mane,Yelahanka,500,3,14,"['South Indian', 'North Indian']"
7507,Chaat Chatore,Marathahalli,300,3,14,['Fast Food']
7508,Sri Lakshmi Dhaba,BTM,250,3,269,['North Indian']
7509,Savi Ruchi,Jalahalli,350,3,12,"['South Indian', 'North Indian', 'Chinese', 'Fast Food']"
7510,Ragoo's Kitchen,Rajajinagar,350,3,95,"['Mangalorean', 'Chinese', 'North Indian', 'Biryani']"
7511,A Southern Fair,Whitefield,750,3,19,"['Biryani', 'Seafood', 'South Indian']"
7512,Fujan,Frazer Town,700,3,57,"['Chinese', 'Thai', 'Seafood']"
7513,Only's Cafe,Hebbal,250,3,4,"['Fast Food', 'Juices']"
7514,A1 Biriyani Point,Seshadripuram,200,3,11,['Biryani']
7515,Charlie Fast Food & Restaurant,Rajajinagar,200,3,90,"['Fast Food', 'Street Food']"
7516,Kabab World,Sarjapur Road,500,3,26,"['North Indian', 'Chinese']"
7517,Marwa Family Restaurant,Electronic City,500,3,8,"['North Indian', 'Chinese']"
7518,Rolls On Wheel,Koramangala 5th Block,300,3,18,"['Fast Food', 'Rolls']"
7519,Kolkata Refreshments,Sanjay Nagar,200,3,14,"['Bengali', 'Fast Food']"
7520,Halli Sogasu,Bannerghatta Road,600,3,15,"['South Indian', 'Andhra']"
7521,Uttarkhand,Seshadripuram,700,3,21,"['Chinese', 'North Indian', 'Continental']"
7522,Nithyothsav - Hotel Ramanashree,MG Road,"1,000",3,31,"['North Indian', 'Chinese']"
7523,Hungry Lion,Wilson Garden,200,3,16,"['Street Food', 'Beverages']"
7524,Sotang's,Rajarajeshwari Nagar,250,3,27,"['North Indian', 'Chinese']"
7525,Lazer Castle,Indiranagar,300,3,28,['Fast Food']
7526,Yummy,Sarjapur Road,400,3,24,"['Biryani', 'North Indian', 'Chinese', 'Kerala']"
7527,Madhu's Tandoori Kitchen,Marathahalli,350,3,16,"['North Indian', 'Chinese', 'Biryani']"
7528,Sri Vasavi Super Sandwich,Indiranagar,200,3,19,"['Fast Food', 'Sandwich', 'Juices']"
7529,Taamara,Race Course Road,600,3,28,"['North Indian', 'South Indian', 'Chinese']"
7530,My China,Kalyan Nagar,600,3,14,"['Chinese', 'Asian', 'Malaysian']"
7531,The Underground Gastropub,Koramangala 5th Block,"1,000",3,42,['Finger Food']
7532,Malabar Tasty Restaurant,Marathahalli,450,3,8,"['Kerala', 'North Indian', 'Chinese', 'South Indian']"
7533,Brews N Bites,Jayanagar,650,3,68,"['Chinese', 'Fast Food', 'Cafe']"
7534,Rajan's Cafe,Domlur,300,3,79,"['North Indian', 'Chinese', 'Fast Food']"
7535,Bhojon Tripti,Bannerghatta Road,300,3,26,"['Bengali', 'North Indian']"
7536,Wangs Kitchen,Marathahalli,"1,000",3,387,['Chinese']
7537,Bimbiz,Mysore Road,600,3,95,"['North Indian', 'Arabian', 'Chinese']"
7538,Chaat Lounge,Yeshwantpur,300,3,18,"['North Indian', 'Street Food']"
7539,Rejoice,Hennur,650,3,167,"['Biryani', 'South Indian', 'North Indian', 'Chinese', 'Mughlai']"
7540,Unnati Foods,Jalahalli,400,3,27,"['South Indian', 'North Indian', 'Chinese']"
7541,Green Leaf Restaurant,RT Nagar,150,3,9,"['South Indian', 'Fast Food']"
7542,Navachethana Grand,RT Nagar,400,3,10,"['Chinese', 'South Indian']"
7543,Spicy Restaurant,Vasanth Nagar,400,3,25,"['North Indian', 'Chinese']"
7544,Paprika,RT Nagar,450,3,22,"['North Indian', 'Chinese']"
7545,Baadsha - Golden Palms Hotel & Spa,Golden Palms Hotel & Spa,"1,500",3,9,['Mughlai']
7546,Cream House,Rajajinagar,300,3,28,['Desserts']
7547,Treatley,Whitefield,500,3,435,"['North Indian', 'Fast Food']"
7548,The Hidden Dragon - Golden Palms Hotel & Spa,Golden Palms Hotel & Spa,"1,500",3,11,['Chinese']
7549,Spicy Hub,Bellandur,400,3,26,['North Indian']
7550,Hotel Shri Raghavendra,Majestic,150,3,6,"['South Indian', 'North Indian']"
7551,Cross Roads Cafe,Indiranagar,500,3,59,"['Cafe', 'Italian', 'Tex-Mex', 'Fast Food', 'Burger']"
7552,Taste Of The Nation,Banaswadi,650,3,110,['North Indian']
7553,Smoodys,Indiranagar,350,3,14,"['Fast Food', 'Juices']"
7554,Telugu Velugu,Bellandur,300,3,6,"['South Indian', 'Biryani']"
7555,Ramdev Bhojnalaya,Electronic City,200,3,30,"['Rajasthani', 'Gujarati']"
7556,Shree Rathnam,Peenya,200,3,7,"['North Indian', 'Chinese', 'South Indian']"
7557,Papi Chulo,Sanjay Nagar,250,3,18,['Continental']
7558,YumYumDilli,Sarjapur Road,500,3,22,['North Indian']
7559,Al Khwaja,Bellandur,400,3,13,"['North Indian', 'Chinese']"
7560,Shree Balaji Paratha House,Jayanagar,200,3,17,['North Indian']
7561,Red Chilli,Brookefield,700,3,18,"['North Indian', 'Chinese']"
7562,Dil Se Punjabi,RT Nagar,550,3,109,"['North Indian', 'Mughlai', 'Chinese']"
7563,Shiv Sager,"Garuda Mall, Magrath Road",200,3,10,"['South Indian', 'North Indian', 'Chinese']"
7564,Dakshin Grand,Banashankari,300,3,82,"['South Indian', 'North Indian', 'Chinese', 'Street Food']"
7565,Red Chillies,Mysore Road,400,3,14,"['North Indian', 'South Indian', 'Chinese', 'Rolls', 'Beverages']"
7566,Curry Chutney,Marathahalli,400,3,20,"['North Indian', 'South Indian', 'Chinese']"
7567,Palki's,Bellandur,800,3,155,"['North Indian', 'Biryani']"
7568,Nellore Mess & Tiffens,Whitefield,200,3,17,"['South Indian', 'Andhra']"
7569,Bao & Grills,"Phoenix Market City Mall, Whitefield",600,3,115,"['Chinese', 'Asian']"
7570,Dragon Box,Whitefield,400,3,12,"['Chinese', 'Momos']"
7571,Jigarthanda,Malleshwaram,300,3,21,"['Beverages', 'Rolls']"
7572,Midnight Eats,Frazer Town,500,3,116,"['North Indian', 'Chinese']"
7573,Midnight Eats,Frazer Town,500,3,116,"['North Indian', 'Chinese']"
7574,The Cafe Nuts and Bolts,Kumaraswamy Layout,350,3,29,"['Cafe', 'Fast Food', 'Chinese']"
7575,China On My Plate,Whitefield,800,3,17,['Chinese']
7576,Eshmeet Da Dhaba,Koramangala 6th Block,500,3,125,"['North Indian', 'Chinese']"
7577,Brewz Coffee,BTM,650,3,61,['Cafe']
